m5227	1	0	0	0	1
m9121	1	0	0	0	0
m6349	1	0	0	0	0
m3439	0	0	0	1	0
m10308	0	0	0	0	1
m14042	0	0	0	0	1
m13576	0	0	1	0	0
m14815	0	0	1	0	0
m3168	0	1	0	0	0
m16492	0	0	0	0	1
m10520	0	1	0	0	0
m18309	0	0	0	0	1
m894	1	0	0	0	0
m3033	0	1	0	0	0
m6326	0	1	0	0	0
m8863	1	0	0	0	0
m4607	0	0	0	0	1
m384	0	0	1	0	0
m1433	0	0	0	1	0
m14051	0	0	0	1	0
m3889	0	0	1	0	0
m7485	0	1	0	0	0
m19136	0	0	1	0	0
m732	1	0	0	0	1
m491	0	1	0	0	0
m18957	0	0	0	1	0
m10368	0	0	1	0	0
m13962	1	0	0	0	0
m5335	0	0	0	1	0
m16260	0	1	0	0	1
m8304	0	0	1	0	0
m12766	0	1	0	0	0
m14980	0	1	0	0	0
m21753	0	0	0	0	1
m13519	0	0	0	1	0
m2678	1	0	0	1	0
m11689	0	1	0	0	0
m152	0	0	1	1	0
m14212	0	0	1	0	0
m4038	0	1	0	0	0
m10998	1	0	0	0	1
m12217	0	0	1	0	0
m5115	1	0	0	0	1
m13196	0	0	0	1	0
m2567	0	0	1	0	0
m10391	1	0	0	0	0
m6602	0	0	0	1	0
m11482	0	0	0	0	1
m14216	0	0	0	0	1
m11433	1	0	0	0	0
m2637	0	1	0	1	0
m8675	0	1	0	0	0
m1526	0	1	0	0	0
m14563	0	0	0	0	1
m6620	0	1	0	0	0
m254	0	0	1	0	0
m6332	0	0	0	1	0
m9705	0	0	0	1	0
m1976	0	1	0	0	0
m11487	0	1	0	0	0
m13453	0	0	0	1	0
m4948	0	0	0	0	1
m4697	0	1	0	0	0
m2578	0	1	0	1	0
m11882	0	1	0	0	0
m1139	0	1	0	0	0
m6422	1	0	0	0	0
m6237	0	0	0	1	0
m13150	0	1	0	0	0
m15013	1	0	0	0	0
m1756	0	0	0	0	1
m1143	0	1	0	0	0
m1308	0	0	1	0	0
m14037	0	1	0	1	0
m6829	1	1	0	0	0
m11001	0	0	0	0	1
m11340	0	1	0	0	0
m4009	1	0	0	0	0
m8323	0	0	0	0	1
m14000	1	0	0	0	0
m2731	1	0	0	0	0
m14796	0	0	1	0	0
m4057	1	0	0	0	0
m1875	1	0	0	1	0
m6284	0	1	0	0	0
m5955	0	0	0	0	1
m12103	0	0	0	0	1
m1619	0	0	0	0	1
m9602	0	0	0	0	1
m21337	0	1	0	0	0
m2812	0	0	0	1	0
m5306	1	0	1	1	0
m11881	0	0	0	0	1
m14627	0	1	0	0	0
m10775	0	1	0	0	0
m5827	0	0	0	1	0
m5296	0	1	0	0	0
m3791	0	1	0	0	0
m8856	0	0	1	0	0
m12545	0	0	0	1	0
m3996	1	0	0	0	0
m14850	1	0	0	0	0
m10821	0	0	0	0	1
m4531	1	0	0	0	0
m6827	0	1	0	0	0
m8559	0	1	0	0	0
m7368	0	0	1	0	0
m10460	0	0	1	0	0
m6668	0	1	0	0	0
m10843	0	1	0	0	0
m7928	0	0	0	1	0
m3210	0	0	0	1	0
m22020	0	0	1	0	0
m1231	0	1	0	0	0
m949	0	1	0	0	0
m11676	1	0	0	0	0
m2428	0	0	1	0	0
m5524	0	1	0	1	0
m13380	0	1	0	0	0
m1368	0	0	1	0	1
m2123	1	0	0	1	0
m9766	0	0	0	0	1
m8375	0	0	0	1	0
m13754	0	0	1	0	0
m15482	0	0	0	0	1
m9195	1	0	0	0	0
m5801	1	0	0	0	0
m10205	0	0	1	0	0
m14937	0	0	1	0	0
m18167	0	1	0	0	0
m13132	0	0	0	1	0
m2204	0	1	0	0	0
m2072	0	0	0	0	1
m18401	0	1	0	0	0
m3508	1	0	0	0	0
m19465	0	0	1	0	0
m9181	0	1	0	0	0
m12946	0	1	0	0	0
m13855	0	0	0	1	0
m3043	1	0	0	0	0
m511	1	0	0	1	0
m3621	1	1	0	0	0
m12367	0	1	0	0	0
m5009	0	1	0	0	0
m14456	1	0	0	0	0
m11884	1	0	0	0	0
m18751	0	1	0	0	0
m583	0	0	1	0	0
m8469	0	0	1	0	0
m2523	0	1	0	0	0
m2167	0	0	0	0	1
m4635	0	0	0	0	1
m1075	0	0	0	0	1
m10917	0	1	0	0	0
m13403	0	1	0	0	0
m3464	0	1	0	1	0
m6367	0	0	0	0	1
m1548	0	0	1	0	0
m14354	0	0	1	0	0
m4164	1	0	1	0	0
m804	0	0	0	0	1
m1645	0	1	0	0	0
m16333	0	0	0	0	1
m5368	0	0	1	0	0
m15550	0	1	0	0	0
m21922	0	0	0	0	1
m12603	0	1	0	0	0
m2581	1	0	0	0	0
m4790	0	0	1	0	0
m2582	0	1	0	0	0
m8484	0	0	0	1	0
m7572	0	1	0	0	0
m12135	0	1	0	0	0
m7151	0	0	0	0	1
m11621	0	0	0	0	1
m4809	0	0	0	0	1
m82	0	1	0	0	0
m120	1	0	0	0	0
m16	0	0	1	0	0
m4550	0	1	0	0	0
m2900	1	0	0	0	0
m2819	0	1	0	0	0
m19252	1	0	0	0	1
m8639	1	0	0	0	0
m8288	0	0	0	0	1
m21809	0	0	0	0	1
m11185	0	1	0	0	0
m608	0	0	0	0	1
m1287	0	0	0	1	0
m4107	0	0	1	0	0
m12071	0	0	0	0	1
m15268	0	0	1	0	0
m10274	0	0	0	0	1
m7290	0	0	1	0	0
m8195	1	0	0	0	0
m5502	1	0	1	0	0
m8857	1	1	0	0	0
m14013	1	0	0	0	0
m5180	1	0	1	0	0
m10275	0	0	0	1	0
m11585	0	0	0	0	1
m13937	0	0	0	0	1
m10579	0	1	0	0	0
m7662	0	0	0	0	1
m22207	0	0	1	0	0
m6474	0	1	0	0	0
m1669	1	0	1	0	0
m2342	0	1	0	0	0
m784	0	1	0	1	0
m5662	0	0	0	1	0
m9580	0	1	0	0	0
m14183	0	1	0	0	0
m20348	0	1	0	0	0
m1995	0	0	0	1	0
m586	0	0	0	0	1
m13473	0	1	0	1	0
m15263	0	0	1	0	0
m8132	1	0	0	0	0
m9018	0	0	0	0	1
m12184	0	0	0	1	0
m2239	1	0	1	1	0
m8025	1	0	0	0	0
m10366	0	0	1	0	0
m19523	0	0	0	0	1
m528	0	0	0	0	1
m16725	0	0	1	0	0
m10878	0	1	0	0	0
m9067	0	1	0	0	0
m15503	0	0	1	0	0
m19026	1	0	0	0	0
m17495	0	1	0	0	0
m7605	0	0	0	0	1
m231	0	1	0	0	0
m12382	0	1	0	0	0
m7514	0	1	0	0	0
m2557	0	0	1	0	0
m5903	0	0	1	0	0
m23053	0	0	1	0	0
m19950	0	0	1	0	0
m5351	0	0	1	0	0
m11698	0	0	1	0	0
m10789	0	0	1	0	0
m1940	0	0	1	0	0
m241	0	0	1	0	0
m9642	0	1	0	0	0
m1542	0	1	0	0	0
m5317	0	0	0	0	1
m2563	0	0	0	0	1
m16956	0	1	0	1	0
m17049	1	0	0	0	0
m12571	0	1	0	0	0
m16321	0	0	0	0	1
m5452	1	0	0	0	0
m19921	1	0	1	0	0
m12482	0	0	0	0	1
m8112	0	1	0	0	0
m2553	1	0	0	0	0
m21186	0	0	1	0	0
m8421	0	1	0	0	0
m3477	1	0	0	1	0
m17090	0	0	0	1	0
m9083	0	1	0	0	0
m7901	0	1	0	0	0
m9213	0	0	0	0	1
m300	0	0	0	0	1
m15942	0	0	1	0	0
m11659	0	1	0	0	0
m1081	0	0	0	0	1
m4997	0	0	0	0	1
m6670	0	0	1	1	0
m10960	0	1	0	0	0
m10923	1	0	0	0	1
m4456	0	0	0	1	0
m8605	0	0	0	0	1
m12245	1	0	0	0	0
m4441	1	0	0	0	0
m16661	0	1	0	0	0
m7937	0	0	0	0	1
m10550	0	0	0	0	1
m12933	1	0	0	0	0
m3357	0	0	1	0	0
m4773	0	0	0	0	1
m5638	1	0	0	0	0
m21146	0	0	0	0	1
m1151	0	0	1	0	0
m308	0	1	0	0	0
m11977	0	0	1	0	0
m11833	0	1	0	1	0
m18972	0	1	0	0	0
m5695	0	0	1	0	0
m5346	1	0	1	1	0
m7659	0	0	0	0	1
m13007	0	1	0	0	0
m7092	1	0	0	0	0
m11504	0	0	0	0	1
m9267	0	0	1	0	0
m5336	0	0	1	0	0
m1392	0	0	0	0	1
m11361	1	0	0	0	0
m10185	0	1	0	0	0
m5319	0	1	0	0	0
m5808	1	0	0	0	0
m8669	0	0	0	0	1
m9498	0	1	0	0	0
m2030	0	0	0	0	1
m4150	1	0	0	1	0
m1734	1	0	0	1	0
m567	0	1	0	0	0
m2416	0	0	0	0	1
m2034	0	1	0	0	0
m18082	1	0	1	0	0
m13354	0	1	0	0	0
m7554	0	0	0	0	1
m2555	0	0	0	0	1
m3725	1	0	0	0	0
m8279	1	0	0	0	1
m3582	0	0	0	0	1
m2619	0	1	0	0	0
m3499	0	0	1	0	0
m8936	0	1	0	0	0
m426	1	0	0	0	0
m16342	0	0	0	1	0
m1130	0	1	0	0	0
m802	0	0	0	0	1
m220	1	0	0	0	0
m11110	0	0	0	0	1
m2517	0	0	0	0	1
m18923	1	0	0	0	0
m3248	0	1	0	0	0
m2672	0	1	0	0	0
m12939	1	0	1	0	0
m2476	0	0	0	0	1
m8172	0	1	0	0	0
m4170	1	0	0	1	0
m1847	1	0	0	0	0
m20561	0	1	0	0	0
m4388	0	0	1	0	0
m10344	1	0	0	0	0
m16947	0	1	0	0	0
m3294	0	0	1	0	0
m656	0	0	0	0	1
m1711	1	0	0	0	0
m5254	1	0	0	0	0
m4891	0	0	0	0	1
m70	0	0	0	0	1
m8599	0	1	0	0	0
m5911	0	0	0	0	1
m3874	0	1	0	0	0
m1838	0	1	0	1	0
m16490	0	0	0	0	1
m3880	0	1	0	0	0
m13260	0	0	0	1	0
m6737	0	0	1	0	0
m5559	0	0	0	0	1
m11799	0	0	0	0	1
m1179	0	0	0	0	1
m1218	0	1	0	0	0
m544	0	1	0	0	0
m7967	0	0	1	1	0
m4125	0	0	1	0	0
m6937	1	0	0	0	0
m15115	0	1	0	0	0
m15673	1	0	0	0	0
m8592	0	0	1	0	0
m2893	1	0	1	0	0
m3284	0	0	0	0	1
m6631	0	0	0	0	1
m10620	0	1	0	0	0
m2709	0	0	0	0	1
m16410	0	0	0	1	0
m10382	0	0	1	0	0
m5033	1	0	0	0	0
m15974	1	0	0	0	0
m6218	0	0	0	1	0
m9684	0	1	0	0	0
m14213	0	0	0	1	0
m5142	0	0	0	0	1
m20837	0	1	0	0	0
m1654	0	0	0	0	1
m21801	1	0	0	0	0
m1769	0	1	0	0	0
m8806	1	0	0	0	0
m3037	0	0	1	0	0
m1829	0	0	0	0	1
m9170	0	0	1	0	0
m16989	0	1	0	0	0
m354	1	0	0	0	0
m4492	0	0	1	0	0
m128	0	1	0	0	0
m4203	0	1	0	0	0
m10005	0	1	0	0	0
m10028	0	0	0	0	1
m9696	1	0	0	0	0
m8174	1	0	0	0	0
m6611	0	0	0	0	1
m6275	0	0	1	0	0
m902	0	1	0	0	0
m4115	0	1	0	1	0
m12664	0	1	0	0	0
m12398	1	0	0	0	1
m965	0	1	0	1	0
m6846	0	1	0	0	0
m11624	0	0	1	0	0
m4311	0	0	0	0	1
m9507	0	0	0	0	1
m2468	1	0	0	0	0
m7694	0	0	0	1	0
m2461	0	0	0	1	0
m11343	0	0	0	0	1
m5042	1	0	0	0	0
m526	0	0	1	0	0
m11686	0	0	0	0	1
m13614	0	0	0	0	1
m8405	0	0	1	0	0
m14029	1	0	0	0	0
m888	0	1	0	0	0
m7767	0	0	0	0	1
m4737	1	0	0	1	0
m16697	0	0	0	0	1
m5150	1	0	0	0	0
m11368	1	0	0	0	0
m8840	1	0	0	0	0
m11240	1	0	0	0	0
m100	1	0	0	0	0
m225	0	1	0	1	0
m8949	0	0	1	1	0
m8705	1	0	1	0	0
m737	0	1	0	0	0
m3580	0	0	1	1	0
m5987	0	1	0	0	0
m10689	0	1	0	0	0
m12284	0	1	0	0	0
m200	0	1	0	1	0
m9720	0	0	1	0	0
m20340	0	0	1	0	0
m1240	0	0	0	1	0
m17549	1	0	0	0	0
m9256	0	1	0	0	0
m7320	0	0	0	0	1
m921	0	0	1	0	0
m15794	0	0	0	0	1
m9408	1	1	0	0	0
m16090	0	1	0	1	0
m4747	0	1	0	0	0
m3342	1	0	1	0	0
m7772	0	0	0	0	1
m5552	0	0	0	0	1
m15575	0	0	0	0	1
m9898	0	0	1	0	0
m1268	1	0	0	0	1
m9964	1	0	1	1	0
m619	0	0	0	0	1
m8349	0	0	0	0	1
m4479	1	1	0	1	0
m20579	0	0	1	0	0
m14365	1	0	0	0	0
m6	1	0	0	0	1
m7160	0	0	0	0	1
m4161	1	0	0	1	0
m7491	0	1	0	0	0
m13598	0	0	1	0	0
m3777	0	0	1	0	0
m3878	0	1	0	0	0
m3301	0	1	0	0	0
m16700	0	1	0	1	0
m12458	0	1	0	0	0
m6587	1	0	0	0	0
m4468	0	1	0	0	0
m9809	1	0	0	0	0
m17421	0	1	0	0	0
m182	1	0	0	0	0
m1073	0	0	0	0	1
m15035	0	0	0	0	1
m2385	0	0	0	1	0
m88	0	0	1	0	0
m5431	0	1	0	0	0
m6490	0	0	0	0	1
m6251	0	0	0	0	1
m7758	1	0	0	0	1
m11748	1	0	0	0	1
m9130	1	0	0	0	0
m19641	0	1	0	0	0
m693	1	0	0	0	0
m5781	1	0	0	0	0
m10307	0	1	0	0	0
m5795	0	1	0	0	0
m15223	0	0	0	1	0
m629	1	0	0	0	0
m7948	0	0	0	0	1
m6088	0	0	0	1	0
m13102	0	1	0	0	0
m5681	1	0	1	0	0
m2054	0	0	0	0	1
m7994	0	0	1	0	0
m3686	1	0	0	0	0
m12107	0	0	0	0	1
m7396	1	0	0	0	0
m9658	0	1	0	0	1
m2100	1	0	0	0	0
m10373	0	0	0	1	0
m9120	0	0	0	1	0
m11727	0	1	0	0	0
m212	0	1	0	1	0
m3948	0	1	0	0	0
m12106	0	0	0	1	0
m1781	1	0	0	0	0
m6050	0	1	0	0	0
m15142	0	0	0	0	1
m4278	0	0	1	0	0
m13816	0	0	0	1	0
m7849	0	1	0	0	0
m13281	0	1	0	0	0
m1297	0	0	1	0	0
m12147	1	0	0	0	1
m6340	1	0	1	0	0
m18705	0	0	1	1	0
m7233	1	0	0	1	0
m3185	0	0	1	0	0
m15639	0	0	0	0	1
m5776	0	0	0	1	0
m4147	0	0	0	1	0
m13907	1	0	0	0	0
m3896	1	0	0	0	0
m21868	0	0	1	0	0
m4054	1	0	0	0	0
m15060	1	0	0	0	0
m15212	0	1	0	0	0
m9277	1	0	0	0	0
m14244	1	0	0	1	0
m9751	0	0	0	0	1
m342	0	0	0	1	0
m2875	1	0	0	0	0
m2705	0	0	0	0	1
m3328	1	0	0	1	0
m5363	0	1	0	0	0
m4701	0	0	0	0	1
m4264	0	0	0	0	1
m8510	0	0	0	0	1
m5517	1	0	0	0	0
m7475	1	0	0	0	0
m5285	0	1	0	0	0
m6266	0	0	0	1	0
m9796	0	0	1	0	0
m561	0	1	0	0	0
m5546	0	1	0	0	0
m12463	0	1	0	0	0
m10463	0	1	0	0	0
m10215	1	0	0	0	0
m7251	0	0	0	1	0
m5543	1	0	0	0	0
m4293	1	0	0	1	0
m7625	0	1	0	0	0
m3140	0	1	0	0	0
m5701	0	0	1	0	0
m3288	0	0	0	0	1
m9961	1	0	0	0	0
m3816	0	1	0	0	0
m5959	1	0	0	1	0
m2248	0	0	1	0	0
m959	0	1	0	0	0
m2902	1	0	0	0	0
m3154	0	0	0	1	0
m7581	0	0	0	0	1
m1672	1	0	0	0	0
m10110	0	1	0	1	0
m8498	0	1	0	0	0
m12039	1	0	0	0	0
m1721	0	1	0	0	0
m1520	0	1	0	0	0
m10665	1	0	0	0	0
m12369	0	0	0	0	1
m16839	0	0	0	0	1
m2187	0	1	0	0	0
m8016	0	1	0	0	0
m9817	1	0	0	0	0
m11234	0	0	0	0	1
m9041	0	0	0	0	1
m4523	0	0	0	1	0
m14693	0	0	1	1	0
m11153	0	0	0	0	1
m20054	0	1	0	0	0
m7215	1	0	0	1	0
m8163	0	0	0	1	0
m3779	1	0	1	0	0
m4154	1	0	0	0	0
m6604	0	0	1	0	0
m4812	1	0	0	0	0
m8294	0	0	0	1	0
m10536	0	1	0	1	0
m15055	0	0	0	0	1
m7484	0	0	1	0	0
m8904	1	0	0	0	0
m11812	0	0	1	0	0
m11048	0	1	1	1	0
m8584	1	0	0	0	0
m13227	0	0	0	0	1
m16827	0	0	1	0	0
m7781	1	0	0	0	0
m3236	0	1	0	0	0
m13596	0	0	1	0	0
m8503	0	0	0	1	0
m6651	1	0	0	0	0
m6031	0	0	0	1	0
m5789	0	0	0	1	0
m4365	0	1	0	1	0
m2740	0	0	0	0	1
m277	0	1	1	0	0
m12485	1	0	0	0	0
m252	0	1	0	0	0
m21797	0	0	1	0	0
m327	0	1	0	0	0
m3953	0	1	0	0	0
m1888	1	0	0	0	0
m18345	0	0	0	1	0
m5173	0	1	0	0	0
m13728	1	0	0	0	0
m11529	0	0	0	0	1
m8157	0	1	0	0	0
m14274	1	0	0	0	0
m1246	1	0	0	0	0
m15069	0	0	0	1	0
m2791	0	0	1	0	0
m9818	0	0	0	0	1
m2437	0	0	1	0	0
m10717	0	0	1	0	0
m18466	0	0	1	0	0
m5443	0	1	0	0	0
m12980	0	0	1	0	0
m368	0	0	0	0	1
m4510	1	0	0	0	0
m4989	0	0	0	1	0
m8648	0	1	0	0	0
m9555	1	0	0	0	0
m15770	0	0	1	0	0
m13209	0	0	0	0	1
m3934	0	1	0	0	0
m16666	1	0	0	0	0
m5469	0	1	0	0	0
m12240	0	0	0	0	1
m9398	1	0	0	0	0
m1682	0	0	0	0	1
m4055	0	1	0	0	0
m5295	1	0	0	0	0
m2360	0	0	0	1	0
m8443	1	0	0	0	0
m186	1	0	0	0	0
m7248	0	1	0	0	0
m2972	0	1	0	0	0
m1465	0	1	0	0	1
m11035	0	1	0	0	0
m7235	0	1	0	0	0
m16020	0	1	0	0	0
m2383	0	0	0	0	1
m1014	1	0	1	1	0
m18490	0	1	0	0	0
m11767	0	0	0	1	0
m2834	0	1	0	0	0
m6912	0	0	1	0	0
m8194	0	1	0	1	0
m4335	0	0	0	0	1
m8650	0	0	1	0	0
m5684	0	0	1	0	0
m8055	0	1	0	1	0
m5735	0	1	0	0	0
m13557	1	0	0	0	1
m11466	0	1	0	0	0
m13282	0	0	0	0	1
m10753	0	1	0	0	0
m6144	0	1	0	0	0
m6330	0	0	1	0	0
m5802	0	0	1	0	0
m10118	0	1	0	0	0
m6721	1	0	0	1	0
m557	0	0	0	0	1
m11450	1	0	0	0	0
m1999	1	0	0	0	0
m9208	1	0	1	0	0
m10572	1	0	0	0	0
m19553	0	0	0	0	1
m7080	1	0	0	0	0
m13079	0	1	0	0	0
m7309	0	0	1	0	0
m434	1	0	1	1	0
m14585	0	1	0	0	0
m12958	1	1	0	1	0
m19091	0	1	0	0	0
m17731	0	0	0	0	1
m259	0	0	0	0	1
m15244	1	0	0	0	0
m12303	1	0	0	0	0
m6788	0	0	0	0	1
m8267	0	0	0	0	1
m4024	1	0	0	0	0
m8332	0	0	0	0	1
m424	0	1	1	0	0
m160	0	0	0	0	1
m11638	0	1	0	0	0
m9549	1	0	0	0	0
m6373	1	0	0	0	1
m9211	0	1	0	0	0
m15605	0	0	0	0	1
m3451	1	0	0	0	0
m9035	1	0	0	0	0
m13644	0	1	0	0	0
m6814	0	0	0	0	1
m15745	0	0	0	0	1
m12030	1	0	0	1	0
m12778	0	0	0	0	1
m3044	0	1	0	0	0
m2873	1	0	0	1	0
m14742	1	0	0	0	0
m19103	0	0	0	0	1
m4753	0	0	0	0	1
m11992	0	1	0	0	0
m20874	0	1	0	0	0
m5373	0	1	0	0	0
m5984	0	0	1	0	0
m10525	1	0	0	0	0
m12255	0	0	1	0	0
m11548	0	1	0	0	0
m11646	0	1	0	0	0
m4578	0	0	1	0	0
m1780	1	0	0	0	0
m1641	0	1	0	0	0
m2406	1	0	0	0	0
m596	0	0	1	0	0
m4655	0	0	0	0	1
m8515	0	0	0	0	1
m398	0	0	0	1	0
m2535	0	0	0	0	1
m20289	0	1	0	0	0
m20989	0	1	0	0	0
m3664	0	0	0	1	0
m5913	0	0	1	0	0
m18533	0	0	0	1	0
m5190	0	0	1	0	0
m4090	0	0	0	0	1
m19279	0	1	0	0	0
m11754	1	0	0	0	0
m12805	0	0	0	1	0
m6776	0	0	0	0	1
m5920	0	1	0	0	0
m13928	0	0	1	0	0
m6407	0	0	1	0	0
m3626	0	0	0	0	1
m166	0	1	0	0	0
m11608	0	1	0	0	0
m9255	1	0	0	0	0
m1098	0	0	0	0	1
m3869	1	0	0	0	0
m13292	0	0	0	0	1
m722	0	1	0	0	0
m18160	0	0	0	1	0
m11570	0	1	0	1	0
m1306	0	0	0	0	1
m5187	0	0	0	1	0
m15440	0	0	0	0	1
m22948	0	1	0	0	0
m282	1	0	0	0	0
m3850	0	0	0	0	1
m12301	0	1	0	0	0
m5583	1	0	0	1	0
m13073	0	1	0	0	0
m17125	0	1	0	0	0
m18318	0	0	1	0	0
m6974	0	0	0	0	1
m7112	0	0	1	0	0
m8767	0	0	0	0	1
m600	0	1	0	0	0
m3351	0	1	0	0	0
m15509	0	0	0	0	1
m5384	0	0	0	1	1
m11071	0	0	1	0	0
m9703	0	0	0	1	0
m20081	0	1	0	0	0
m1660	0	0	0	1	0
m23409	0	1	0	0	0
m8889	0	1	0	0	0
m16634	0	1	0	0	0
m1570	0	0	1	0	0
m4596	0	1	0	0	0
m12964	0	1	0	0	0
m2807	0	0	1	1	0
m9969	1	0	0	1	0
m5759	0	0	0	0	1
m8362	0	0	0	1	0
m10782	0	0	1	0	0
m4843	0	0	1	0	0
m12446	0	0	0	0	1
m8778	0	1	0	0	0
m1448	0	1	0	0	0
m17295	1	0	0	0	0
m22316	0	1	0	0	0
m5577	0	0	0	0	1
m3764	0	0	1	0	0
m1560	0	0	0	0	1
m7778	1	0	1	0	0
m8407	0	1	0	1	0
m22151	1	0	1	0	0
m15851	1	0	0	0	0
m11132	1	0	0	0	0
m4850	0	0	0	0	1
m4558	0	0	0	0	1
m2321	0	1	0	0	0
m6245	0	1	0	1	0
m5375	0	0	0	1	0
m7311	0	0	0	0	1
m19257	0	1	0	0	0
m1169	1	0	0	0	0
m9842	0	1	0	0	0
m4643	0	0	0	0	1
m12510	0	1	0	0	0
m6203	1	0	0	0	0
m9453	1	0	0	1	0
m1594	0	0	1	0	0
m3504	1	0	0	0	0
m7478	0	0	0	0	1
m2802	0	0	0	0	1
m6068	0	0	0	0	1
m21074	0	0	0	1	0
m18804	0	1	0	0	0
m11654	1	1	0	1	0
m6964	0	0	0	0	1
m4069	0	0	0	1	0
m7609	1	0	0	0	0
m1982	0	0	1	0	0
m9110	1	0	0	1	0
m5256	0	1	0	0	0
m9786	0	0	0	0	1
m1459	0	0	0	1	0
m14860	0	0	0	0	1
m11045	1	0	0	0	0
m3377	1	1	0	0	0
m15044	0	1	0	0	1
m22329	0	1	0	0	0
m7690	1	0	0	0	0
m1032	0	0	0	0	1
m10986	0	0	1	0	0
m15030	0	1	0	0	0
m10854	1	0	0	0	0
m3456	0	1	0	0	0
m9864	1	0	0	0	0
m430	0	0	0	0	1
m7524	0	0	0	0	1
m11806	0	1	0	0	0
m4665	0	1	0	1	0
m9938	0	1	0	1	0
m4760	0	0	0	0	1
m6543	0	1	0	0	0
m13214	0	1	0	0	0
m2546	0	0	1	0	1
m296	1	0	1	1	0
m9650	0	0	0	0	1
m7049	0	0	0	0	1
m2849	0	0	1	1	0
m9868	0	1	0	1	0
m9814	0	1	0	1	0
m23107	0	0	0	0	1
m11544	1	0	0	0	0
m7932	0	0	0	0	1
m6784	1	0	0	0	0
m4353	0	0	0	0	1
m3226	0	0	0	1	0
m8228	0	1	0	0	0
m21760	0	1	0	0	0
m23275	0	0	1	0	0
m5352	0	0	1	0	0
m9803	1	0	0	0	0
m14008	0	1	0	0	0
m6133	0	0	1	0	0
m1990	0	0	0	0	1
m4360	1	0	0	0	0
m1510	0	1	0	0	0
m12261	0	0	0	0	1
m8334	1	0	0	0	0
m9929	0	1	0	0	0
m15294	0	1	0	0	0
m10582	1	0	0	0	0
m12891	0	1	0	0	0
m1664	0	0	0	0	1
m15417	0	1	0	0	0
m4855	0	0	0	0	1
m5586	1	0	1	1	0
m8583	1	0	0	0	0
m6656	0	1	0	0	0
m4925	0	0	0	1	0
m3769	1	0	0	1	0
m6317	0	0	0	1	0
m17750	0	0	0	0	1
m5162	1	0	0	0	0
m2508	0	1	0	0	0
m3156	1	0	1	1	0
m3780	0	1	0	0	0
m2650	0	0	0	1	0
m12884	1	0	1	0	0
m14251	1	1	0	0	0
m3751	1	0	0	0	0
m3520	1	0	0	0	0
m3590	1	0	0	0	1
m8841	0	0	1	0	0
m7725	0	0	1	0	0
m3510	1	0	0	0	0
m7622	0	0	1	0	0
m850	1	0	0	1	0
m12888	0	0	0	0	1
m5838	0	1	0	0	0
m15741	0	0	0	0	1
m1914	1	0	1	0	0
m1147	0	1	0	0	0
m4229	0	0	0	0	1
m3142	0	0	0	0	1
m280	1	0	0	0	0
m915	0	1	0	0	0
m14922	0	1	0	0	0
m3408	0	1	0	0	0
m2497	0	1	0	0	0
m3391	0	1	0	0	0
m18850	0	0	0	0	1
m4050	0	1	0	0	0
m13440	0	0	0	1	0
m5147	1	0	1	0	0
m14647	0	0	0	1	0
m4171	1	1	0	1	0
m112	1	0	0	0	0
m4231	1	0	0	0	0
m3822	0	0	0	0	1
m7035	0	0	1	0	0
m3859	0	1	0	0	0
m18574	0	0	1	0	0
m13077	0	0	1	1	0
m6867	0	0	1	0	0
m2632	1	0	0	0	0
m4422	0	0	0	0	1
m4756	0	0	0	0	1
m17065	1	0	1	1	0
m9073	0	0	0	0	1
m12630	0	1	0	1	0
m16386	0	1	0	0	0
m4775	0	1	0	0	0
m12540	0	0	1	0	0
m7816	0	0	1	0	0
m4298	0	1	0	0	0
m5185	0	0	0	1	0
m8589	1	0	0	0	0
m14805	0	0	1	0	0
m21313	0	0	0	0	1
m2540	0	0	1	0	0
m4746	0	0	0	1	0
m12263	0	1	0	0	0
m6690	0	0	0	0	1
m1943	1	0	0	0	0
m21342	0	1	0	0	0
m3145	1	0	0	0	0
m800	0	0	0	1	0
m2862	1	0	0	0	0
m3203	0	1	0	0	0
m2092	0	1	0	0	0
m7867	1	0	1	1	0
m5980	0	1	0	0	0
m13406	1	0	0	0	1
m304	0	1	0	0	0
m9579	0	0	1	0	0
m8170	0	0	0	1	0
m10871	0	0	0	0	1
m8824	0	1	0	1	0
m1651	0	1	0	0	0
m10841	0	1	0	1	0
m17960	0	0	0	0	1
m1707	1	0	0	0	0
m2867	0	0	0	0	1
m12424	0	0	0	0	1
m21371	0	0	0	0	1
m9273	1	0	0	0	0
m14804	0	1	0	1	0
m202	0	0	0	0	1
m848	1	0	1	1	0
m18209	1	0	0	0	0
m14768	0	0	0	0	1
m20549	0	0	1	0	0
m1905	0	1	0	0	0
m1794	0	1	0	0	0
m4201	0	0	0	0	1
m6572	0	1	0	0	0
m5263	1	0	0	0	0
m7658	0	1	0	0	0
m12930	1	0	0	0	0
m1123	0	0	0	0	1
m11843	0	0	1	0	0
m7564	1	0	0	1	0
m21671	0	1	0	0	0
m3095	1	0	0	0	0
m12666	0	0	1	0	0
m7719	0	0	0	0	1
m5377	0	1	0	0	1
m13344	0	1	0	0	0
m2960	0	0	1	0	0
m6126	0	1	0	0	0
m15103	0	1	0	0	0
m2340	1	0	0	0	0
m1422	0	0	1	0	0
m6558	1	0	0	0	1
m1623	0	0	0	1	0
m11904	0	1	0	1	0
m9853	0	1	0	0	0
m3389	0	1	0	0	0
